object_name,label_family,source_support_status,candidate_target_label_available,nearest_available_source_fields,direct_or_proxy,promotion_ready,promotion_blocker
UGC01230,centroid offset,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct centroid offset map-level measurement.
UGC01230,lopsidedness,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct lopsidedness map-level measurement.
UGC01230,warp / PA twist,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod gives rotation-curve component rows but no PA twist or tilted-ring PA variation label.
UGC01281,A/R mismatch,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide approaching/receding side rotation curves or A/R mismatch values.
UGC01281,H I asymmetry,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct H I asymmetry map-level measurement.
UGC01281,SFE/depletion,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,"SPARC Rotmod does not provide SFE, gas-depletion time, or same-object SFR/gas depletion measurement."
UGC01281,Vrot/sigma,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod gives Vobs rotation-curve points but no velocity-dispersion sigma component or Vrot/sigma ratio.
UGC01281,burstiness,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide time-resolved star-formation burstiness measurement.
UGC01281,centroid offset,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct centroid offset map-level measurement.
UGC01281,lopsidedness,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct lopsidedness map-level measurement.
UGC01281,warp / PA twist,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod gives rotation-curve component rows but no PA twist or tilted-ring PA variation label.
UGC04278,A/R mismatch,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide approaching/receding side rotation curves or A/R mismatch values.
UGC04278,H I asymmetry,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct H I asymmetry map-level measurement.
UGC04278,SFE/depletion,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,"SPARC Rotmod does not provide SFE, gas-depletion time, or same-object SFR/gas depletion measurement."
UGC04278,Vrot/sigma,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod gives Vobs rotation-curve points but no velocity-dispersion sigma component or Vrot/sigma ratio.
UGC04278,burstiness,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide time-resolved star-formation burstiness measurement.
UGC04278,centroid offset,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct centroid offset map-level measurement.
UGC04278,lopsidedness,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct lopsidedness map-level measurement.
UGC04278,warp / PA twist,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod gives rotation-curve component rows but no PA twist or tilted-ring PA variation label.
UGC04499,A/R mismatch,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide approaching/receding side rotation curves or A/R mismatch values.
UGC04499,H I asymmetry,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct H I asymmetry map-level measurement.
UGC04499,SFE/depletion,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,"SPARC Rotmod does not provide SFE, gas-depletion time, or same-object SFR/gas depletion measurement."
UGC04499,Vrot/sigma,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod gives Vobs rotation-curve points but no velocity-dispersion sigma component or Vrot/sigma ratio.
UGC04499,burstiness,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide time-resolved star-formation burstiness measurement.
UGC04499,centroid offset,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct centroid offset map-level measurement.
UGC04499,lopsidedness,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct lopsidedness map-level measurement.
UGC04499,warp / PA twist,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod gives rotation-curve component rows but no PA twist or tilted-ring PA variation label.
UGC05005,A/R mismatch,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide approaching/receding side rotation curves or A/R mismatch values.
UGC05005,H I asymmetry,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct H I asymmetry map-level measurement.
UGC05005,SFE/depletion,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,"SPARC Rotmod does not provide SFE, gas-depletion time, or same-object SFR/gas depletion measurement."
UGC05005,Vrot/sigma,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod gives Vobs rotation-curve points but no velocity-dispersion sigma component or Vrot/sigma ratio.
UGC05005,burstiness,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide time-resolved star-formation burstiness measurement.
UGC05005,centroid offset,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct centroid offset map-level measurement.
UGC05005,lopsidedness,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct lopsidedness map-level measurement.
UGC05005,warp / PA twist,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod gives rotation-curve component rows but no PA twist or tilted-ring PA variation label.
UGC05721,A/R mismatch,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide approaching/receding side rotation curves or A/R mismatch values.
UGC05721,H I asymmetry,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct H I asymmetry map-level measurement.
UGC05721,SFE/depletion,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,"SPARC Rotmod does not provide SFE, gas-depletion time, or same-object SFR/gas depletion measurement."
UGC05721,Vrot/sigma,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod gives Vobs rotation-curve points but no velocity-dispersion sigma component or Vrot/sigma ratio.
UGC05721,burstiness,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide time-resolved star-formation burstiness measurement.
UGC05721,centroid offset,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct centroid offset map-level measurement.
UGC05721,lopsidedness,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct lopsidedness map-level measurement.
UGC05721,warp / PA twist,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod gives rotation-curve component rows but no PA twist or tilted-ring PA variation label.
UGC06446,A/R mismatch,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide approaching/receding side rotation curves or A/R mismatch values.
UGC06446,H I asymmetry,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct H I asymmetry map-level measurement.
UGC06446,SFE/depletion,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,"SPARC Rotmod does not provide SFE, gas-depletion time, or same-object SFR/gas depletion measurement."
UGC06446,Vrot/sigma,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod gives Vobs rotation-curve points but no velocity-dispersion sigma component or Vrot/sigma ratio.
UGC06446,burstiness,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide time-resolved star-formation burstiness measurement.
UGC06446,centroid offset,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct centroid offset map-level measurement.
UGC06446,lopsidedness,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct lopsidedness map-level measurement.
UGC06446,warp / PA twist,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod gives rotation-curve component rows but no PA twist or tilted-ring PA variation label.
UGC06667,A/R mismatch,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide approaching/receding side rotation curves or A/R mismatch values.
UGC06667,H I asymmetry,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct H I asymmetry map-level measurement.
UGC06667,SFE/depletion,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,"SPARC Rotmod does not provide SFE, gas-depletion time, or same-object SFR/gas depletion measurement."
UGC06667,Vrot/sigma,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod gives Vobs rotation-curve points but no velocity-dispersion sigma component or Vrot/sigma ratio.
UGC06667,burstiness,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide time-resolved star-formation burstiness measurement.
UGC06667,centroid offset,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct centroid offset map-level measurement.
UGC06667,lopsidedness,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct lopsidedness map-level measurement.
UGC06667,warp / PA twist,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod gives rotation-curve component rows but no PA twist or tilted-ring PA variation label.
UGC07399,A/R mismatch,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide approaching/receding side rotation curves or A/R mismatch values.
UGC07399,H I asymmetry,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct H I asymmetry map-level measurement.
UGC07399,SFE/depletion,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,"SPARC Rotmod does not provide SFE, gas-depletion time, or same-object SFR/gas depletion measurement."
UGC07399,Vrot/sigma,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod gives Vobs rotation-curve points but no velocity-dispersion sigma component or Vrot/sigma ratio.
UGC07399,burstiness,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide time-resolved star-formation burstiness measurement.
UGC07399,centroid offset,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct centroid offset map-level measurement.
UGC07399,lopsidedness,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct lopsidedness map-level measurement.
UGC07399,warp / PA twist,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod gives rotation-curve component rows but no PA twist or tilted-ring PA variation label.
UGC07524,A/R mismatch,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide approaching/receding side rotation curves or A/R mismatch values.
UGC07524,H I asymmetry,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct H I asymmetry map-level measurement.
UGC07524,SFE/depletion,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,"SPARC Rotmod does not provide SFE, gas-depletion time, or same-object SFR/gas depletion measurement."
UGC07524,Vrot/sigma,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod gives Vobs rotation-curve points but no velocity-dispersion sigma component or Vrot/sigma ratio.
UGC07524,burstiness,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide time-resolved star-formation burstiness measurement.
UGC07524,centroid offset,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct centroid offset map-level measurement.
UGC07524,lopsidedness,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct lopsidedness map-level measurement.
UGC07524,warp / PA twist,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod gives rotation-curve component rows but no PA twist or tilted-ring PA variation label.
UGC07603,A/R mismatch,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide approaching/receding side rotation curves or A/R mismatch values.
UGC07603,H I asymmetry,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct H I asymmetry map-level measurement.
UGC07603,SFE/depletion,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,"SPARC Rotmod does not provide SFE, gas-depletion time, or same-object SFR/gas depletion measurement."
UGC07603,Vrot/sigma,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod gives Vobs rotation-curve points but no velocity-dispersion sigma component or Vrot/sigma ratio.
UGC07603,burstiness,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide time-resolved star-formation burstiness measurement.
UGC07603,centroid offset,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct centroid offset map-level measurement.
UGC07603,lopsidedness,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod does not provide direct lopsidedness map-level measurement.
UGC07603,warp / PA twist,rotation_curve_context_only,False,Rad;Vobs;errV;Vgas;Vdisk;Vbul;SBdisk;SBbul,rotation_curve_context_not_target_label,False,SPARC Rotmod gives rotation-curve component rows but no PA twist or tilted-ring PA variation label.
