object_name,label_family,source_title,source_year,bibcode,source_doi,source_url,measurement_table,measurement_fields_present,evidence_class,extraction_status,promotion_blocker
UGC00731,lopsidedness,Object-resolved ADS/SIMBAD bibliography route for UGC00731 / UGC   731,,,,https://ui.adsabs.harvard.edu/search/q=UGC00731%20OR%20UGC%20%20%20731,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC00731,warp / PA twist,Object-resolved ADS/SIMBAD bibliography route for UGC00731 / UGC   731,,,,https://ui.adsabs.harvard.edu/search/q=UGC00731%20OR%20UGC%20%20%20731,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC01230,A/R mismatch,Object-resolved ADS/SIMBAD bibliography route for UGC01230 / MCG+04-05-005,,,,https://ui.adsabs.harvard.edu/search/q=UGC01230%20OR%20MCG%2B04-05-005,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC01230,H I asymmetry,Object-resolved ADS/SIMBAD bibliography route for UGC01230 / MCG+04-05-005,,,,https://ui.adsabs.harvard.edu/search/q=UGC01230%20OR%20MCG%2B04-05-005,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC01230,SFE/depletion,Object-resolved ADS/SIMBAD bibliography route for UGC01230 / MCG+04-05-005,,,,https://ui.adsabs.harvard.edu/search/q=UGC01230%20OR%20MCG%2B04-05-005,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC01230,Vrot/sigma,Object-resolved ADS/SIMBAD bibliography route for UGC01230 / MCG+04-05-005,,,,https://ui.adsabs.harvard.edu/search/q=UGC01230%20OR%20MCG%2B04-05-005,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC01230,burstiness,Object-resolved ADS/SIMBAD bibliography route for UGC01230 / MCG+04-05-005,,,,https://ui.adsabs.harvard.edu/search/q=UGC01230%20OR%20MCG%2B04-05-005,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC01230,centroid offset,Object-resolved ADS/SIMBAD bibliography route for UGC01230 / MCG+04-05-005,,,,https://ui.adsabs.harvard.edu/search/q=UGC01230%20OR%20MCG%2B04-05-005,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC01230,external morphology,Object-resolved ADS/SIMBAD bibliography route for UGC01230 / MCG+04-05-005,,,,https://ui.adsabs.harvard.edu/search/q=UGC01230%20OR%20MCG%2B04-05-005,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC01230,lopsidedness,Object-resolved ADS/SIMBAD bibliography route for UGC01230 / MCG+04-05-005,,,,https://ui.adsabs.harvard.edu/search/q=UGC01230%20OR%20MCG%2B04-05-005,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC01230,warp / PA twist,Object-resolved ADS/SIMBAD bibliography route for UGC01230 / MCG+04-05-005,,,,https://ui.adsabs.harvard.edu/search/q=UGC01230%20OR%20MCG%2B04-05-005,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC01281,A/R mismatch,Object-resolved ADS/SIMBAD bibliography route for UGC01281 / Z 503-26,,,,https://ui.adsabs.harvard.edu/search/q=UGC01281%20OR%20Z%20503-26,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC01281,H I asymmetry,Object-resolved ADS/SIMBAD bibliography route for UGC01281 / Z 503-26,,,,https://ui.adsabs.harvard.edu/search/q=UGC01281%20OR%20Z%20503-26,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC01281,SFE/depletion,Object-resolved ADS/SIMBAD bibliography route for UGC01281 / Z 503-26,,,,https://ui.adsabs.harvard.edu/search/q=UGC01281%20OR%20Z%20503-26,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC01281,Vrot/sigma,Object-resolved ADS/SIMBAD bibliography route for UGC01281 / Z 503-26,,,,https://ui.adsabs.harvard.edu/search/q=UGC01281%20OR%20Z%20503-26,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC01281,burstiness,Object-resolved ADS/SIMBAD bibliography route for UGC01281 / Z 503-26,,,,https://ui.adsabs.harvard.edu/search/q=UGC01281%20OR%20Z%20503-26,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC01281,centroid offset,Object-resolved ADS/SIMBAD bibliography route for UGC01281 / Z 503-26,,,,https://ui.adsabs.harvard.edu/search/q=UGC01281%20OR%20Z%20503-26,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC01281,external morphology,Object-resolved ADS/SIMBAD bibliography route for UGC01281 / Z 503-26,,,,https://ui.adsabs.harvard.edu/search/q=UGC01281%20OR%20Z%20503-26,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC01281,lopsidedness,Object-resolved ADS/SIMBAD bibliography route for UGC01281 / Z 503-26,,,,https://ui.adsabs.harvard.edu/search/q=UGC01281%20OR%20Z%20503-26,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC01281,warp / PA twist,Object-resolved ADS/SIMBAD bibliography route for UGC01281 / Z 503-26,,,,https://ui.adsabs.harvard.edu/search/q=UGC01281%20OR%20Z%20503-26,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC04278,A/R mismatch,Object-resolved ADS/SIMBAD bibliography route for UGC04278 / IC 2233,,,,https://ui.adsabs.harvard.edu/search/q=UGC04278%20OR%20IC%202233,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC04278,H I asymmetry,Object-resolved ADS/SIMBAD bibliography route for UGC04278 / IC 2233,,,,https://ui.adsabs.harvard.edu/search/q=UGC04278%20OR%20IC%202233,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC04278,SFE/depletion,Object-resolved ADS/SIMBAD bibliography route for UGC04278 / IC 2233,,,,https://ui.adsabs.harvard.edu/search/q=UGC04278%20OR%20IC%202233,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC04278,Vrot/sigma,Object-resolved ADS/SIMBAD bibliography route for UGC04278 / IC 2233,,,,https://ui.adsabs.harvard.edu/search/q=UGC04278%20OR%20IC%202233,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC04278,burstiness,Object-resolved ADS/SIMBAD bibliography route for UGC04278 / IC 2233,,,,https://ui.adsabs.harvard.edu/search/q=UGC04278%20OR%20IC%202233,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC04278,centroid offset,Object-resolved ADS/SIMBAD bibliography route for UGC04278 / IC 2233,,,,https://ui.adsabs.harvard.edu/search/q=UGC04278%20OR%20IC%202233,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC04278,external morphology,Object-resolved ADS/SIMBAD bibliography route for UGC04278 / IC 2233,,,,https://ui.adsabs.harvard.edu/search/q=UGC04278%20OR%20IC%202233,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC04278,lopsidedness,Object-resolved ADS/SIMBAD bibliography route for UGC04278 / IC 2233,,,,https://ui.adsabs.harvard.edu/search/q=UGC04278%20OR%20IC%202233,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC04278,warp / PA twist,Object-resolved ADS/SIMBAD bibliography route for UGC04278 / IC 2233,,,,https://ui.adsabs.harvard.edu/search/q=UGC04278%20OR%20IC%202233,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC04499,A/R mismatch,Object-resolved ADS/SIMBAD bibliography route for UGC04499 / Z 263-63,,,,https://ui.adsabs.harvard.edu/search/q=UGC04499%20OR%20Z%20263-63,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC04499,H I asymmetry,Object-resolved ADS/SIMBAD bibliography route for UGC04499 / Z 263-63,,,,https://ui.adsabs.harvard.edu/search/q=UGC04499%20OR%20Z%20263-63,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC04499,SFE/depletion,Object-resolved ADS/SIMBAD bibliography route for UGC04499 / Z 263-63,,,,https://ui.adsabs.harvard.edu/search/q=UGC04499%20OR%20Z%20263-63,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC04499,Vrot/sigma,Object-resolved ADS/SIMBAD bibliography route for UGC04499 / Z 263-63,,,,https://ui.adsabs.harvard.edu/search/q=UGC04499%20OR%20Z%20263-63,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC04499,burstiness,Object-resolved ADS/SIMBAD bibliography route for UGC04499 / Z 263-63,,,,https://ui.adsabs.harvard.edu/search/q=UGC04499%20OR%20Z%20263-63,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC04499,centroid offset,Object-resolved ADS/SIMBAD bibliography route for UGC04499 / Z 263-63,,,,https://ui.adsabs.harvard.edu/search/q=UGC04499%20OR%20Z%20263-63,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC04499,external morphology,Object-resolved ADS/SIMBAD bibliography route for UGC04499 / Z 263-63,,,,https://ui.adsabs.harvard.edu/search/q=UGC04499%20OR%20Z%20263-63,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC04499,lopsidedness,Object-resolved ADS/SIMBAD bibliography route for UGC04499 / Z 263-63,,,,https://ui.adsabs.harvard.edu/search/q=UGC04499%20OR%20Z%20263-63,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC04499,warp / PA twist,Object-resolved ADS/SIMBAD bibliography route for UGC04499 / Z 263-63,,,,https://ui.adsabs.harvard.edu/search/q=UGC04499%20OR%20Z%20263-63,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC05005,A/R mismatch,Object-resolved ADS/SIMBAD bibliography route for UGC05005 / UGC  5005,,,,https://ui.adsabs.harvard.edu/search/q=UGC05005%20OR%20UGC%20%205005,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC05005,H I asymmetry,Object-resolved ADS/SIMBAD bibliography route for UGC05005 / UGC  5005,,,,https://ui.adsabs.harvard.edu/search/q=UGC05005%20OR%20UGC%20%205005,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC05005,SFE/depletion,Object-resolved ADS/SIMBAD bibliography route for UGC05005 / UGC  5005,,,,https://ui.adsabs.harvard.edu/search/q=UGC05005%20OR%20UGC%20%205005,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC05005,Vrot/sigma,Object-resolved ADS/SIMBAD bibliography route for UGC05005 / UGC  5005,,,,https://ui.adsabs.harvard.edu/search/q=UGC05005%20OR%20UGC%20%205005,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC05005,burstiness,Object-resolved ADS/SIMBAD bibliography route for UGC05005 / UGC  5005,,,,https://ui.adsabs.harvard.edu/search/q=UGC05005%20OR%20UGC%20%205005,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC05005,centroid offset,Object-resolved ADS/SIMBAD bibliography route for UGC05005 / UGC  5005,,,,https://ui.adsabs.harvard.edu/search/q=UGC05005%20OR%20UGC%20%205005,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC05005,external morphology,Object-resolved ADS/SIMBAD bibliography route for UGC05005 / UGC  5005,,,,https://ui.adsabs.harvard.edu/search/q=UGC05005%20OR%20UGC%20%205005,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC05005,lopsidedness,Object-resolved ADS/SIMBAD bibliography route for UGC05005 / UGC  5005,,,,https://ui.adsabs.harvard.edu/search/q=UGC05005%20OR%20UGC%20%205005,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC05005,warp / PA twist,Object-resolved ADS/SIMBAD bibliography route for UGC05005 / UGC  5005,,,,https://ui.adsabs.harvard.edu/search/q=UGC05005%20OR%20UGC%20%205005,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC05721,A/R mismatch,Object-resolved ADS/SIMBAD bibliography route for UGC05721 / NGC  3274,,,,https://ui.adsabs.harvard.edu/search/q=UGC05721%20OR%20NGC%20%203274,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC05721,H I asymmetry,Object-resolved ADS/SIMBAD bibliography route for UGC05721 / NGC  3274,,,,https://ui.adsabs.harvard.edu/search/q=UGC05721%20OR%20NGC%20%203274,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC05721,SFE/depletion,Object-resolved ADS/SIMBAD bibliography route for UGC05721 / NGC  3274,,,,https://ui.adsabs.harvard.edu/search/q=UGC05721%20OR%20NGC%20%203274,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC05721,Vrot/sigma,Object-resolved ADS/SIMBAD bibliography route for UGC05721 / NGC  3274,,,,https://ui.adsabs.harvard.edu/search/q=UGC05721%20OR%20NGC%20%203274,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC05721,burstiness,Object-resolved ADS/SIMBAD bibliography route for UGC05721 / NGC  3274,,,,https://ui.adsabs.harvard.edu/search/q=UGC05721%20OR%20NGC%20%203274,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC05721,centroid offset,Object-resolved ADS/SIMBAD bibliography route for UGC05721 / NGC  3274,,,,https://ui.adsabs.harvard.edu/search/q=UGC05721%20OR%20NGC%20%203274,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC05721,external morphology,Object-resolved ADS/SIMBAD bibliography route for UGC05721 / NGC  3274,,,,https://ui.adsabs.harvard.edu/search/q=UGC05721%20OR%20NGC%20%203274,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC05721,lopsidedness,Object-resolved ADS/SIMBAD bibliography route for UGC05721 / NGC  3274,,,,https://ui.adsabs.harvard.edu/search/q=UGC05721%20OR%20NGC%20%203274,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC05721,warp / PA twist,Object-resolved ADS/SIMBAD bibliography route for UGC05721 / NGC  3274,,,,https://ui.adsabs.harvard.edu/search/q=UGC05721%20OR%20NGC%20%203274,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC06446,A/R mismatch,Object-resolved ADS/SIMBAD bibliography route for UGC06446 / Z 268-36,,,,https://ui.adsabs.harvard.edu/search/q=UGC06446%20OR%20Z%20268-36,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC06446,H I asymmetry,Object-resolved ADS/SIMBAD bibliography route for UGC06446 / Z 268-36,,,,https://ui.adsabs.harvard.edu/search/q=UGC06446%20OR%20Z%20268-36,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC06446,SFE/depletion,Object-resolved ADS/SIMBAD bibliography route for UGC06446 / Z 268-36,,,,https://ui.adsabs.harvard.edu/search/q=UGC06446%20OR%20Z%20268-36,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC06446,Vrot/sigma,Object-resolved ADS/SIMBAD bibliography route for UGC06446 / Z 268-36,,,,https://ui.adsabs.harvard.edu/search/q=UGC06446%20OR%20Z%20268-36,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC06446,burstiness,Object-resolved ADS/SIMBAD bibliography route for UGC06446 / Z 268-36,,,,https://ui.adsabs.harvard.edu/search/q=UGC06446%20OR%20Z%20268-36,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC06446,centroid offset,Object-resolved ADS/SIMBAD bibliography route for UGC06446 / Z 268-36,,,,https://ui.adsabs.harvard.edu/search/q=UGC06446%20OR%20Z%20268-36,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC06446,external morphology,Object-resolved ADS/SIMBAD bibliography route for UGC06446 / Z 268-36,,,,https://ui.adsabs.harvard.edu/search/q=UGC06446%20OR%20Z%20268-36,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC06446,lopsidedness,Object-resolved ADS/SIMBAD bibliography route for UGC06446 / Z 268-36,,,,https://ui.adsabs.harvard.edu/search/q=UGC06446%20OR%20Z%20268-36,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC06446,warp / PA twist,Object-resolved ADS/SIMBAD bibliography route for UGC06446 / Z 268-36,,,,https://ui.adsabs.harvard.edu/search/q=UGC06446%20OR%20Z%20268-36,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC06667,A/R mismatch,Object-resolved ADS/SIMBAD bibliography route for UGC06667 / Z 268-71,,,,https://ui.adsabs.harvard.edu/search/q=UGC06667%20OR%20Z%20268-71,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC06667,H I asymmetry,Object-resolved ADS/SIMBAD bibliography route for UGC06667 / Z 268-71,,,,https://ui.adsabs.harvard.edu/search/q=UGC06667%20OR%20Z%20268-71,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC06667,SFE/depletion,Object-resolved ADS/SIMBAD bibliography route for UGC06667 / Z 268-71,,,,https://ui.adsabs.harvard.edu/search/q=UGC06667%20OR%20Z%20268-71,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC06667,Vrot/sigma,Object-resolved ADS/SIMBAD bibliography route for UGC06667 / Z 268-71,,,,https://ui.adsabs.harvard.edu/search/q=UGC06667%20OR%20Z%20268-71,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC06667,burstiness,Object-resolved ADS/SIMBAD bibliography route for UGC06667 / Z 268-71,,,,https://ui.adsabs.harvard.edu/search/q=UGC06667%20OR%20Z%20268-71,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC06667,centroid offset,Object-resolved ADS/SIMBAD bibliography route for UGC06667 / Z 268-71,,,,https://ui.adsabs.harvard.edu/search/q=UGC06667%20OR%20Z%20268-71,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC06667,external morphology,Object-resolved ADS/SIMBAD bibliography route for UGC06667 / Z 268-71,,,,https://ui.adsabs.harvard.edu/search/q=UGC06667%20OR%20Z%20268-71,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC06667,lopsidedness,Object-resolved ADS/SIMBAD bibliography route for UGC06667 / Z 268-71,,,,https://ui.adsabs.harvard.edu/search/q=UGC06667%20OR%20Z%20268-71,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC06667,warp / PA twist,Object-resolved ADS/SIMBAD bibliography route for UGC06667 / Z 268-71,,,,https://ui.adsabs.harvard.edu/search/q=UGC06667%20OR%20Z%20268-71,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC07399,A/R mismatch,Object-resolved ADS/SIMBAD bibliography route for UGC07399 / NGC  4288,,,,https://ui.adsabs.harvard.edu/search/q=UGC07399%20OR%20NGC%20%204288,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC07399,H I asymmetry,Object-resolved ADS/SIMBAD bibliography route for UGC07399 / NGC  4288,,,,https://ui.adsabs.harvard.edu/search/q=UGC07399%20OR%20NGC%20%204288,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC07399,SFE/depletion,Object-resolved ADS/SIMBAD bibliography route for UGC07399 / NGC  4288,,,,https://ui.adsabs.harvard.edu/search/q=UGC07399%20OR%20NGC%20%204288,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC07399,Vrot/sigma,Object-resolved ADS/SIMBAD bibliography route for UGC07399 / NGC  4288,,,,https://ui.adsabs.harvard.edu/search/q=UGC07399%20OR%20NGC%20%204288,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC07399,burstiness,Object-resolved ADS/SIMBAD bibliography route for UGC07399 / NGC  4288,,,,https://ui.adsabs.harvard.edu/search/q=UGC07399%20OR%20NGC%20%204288,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC07399,centroid offset,Object-resolved ADS/SIMBAD bibliography route for UGC07399 / NGC  4288,,,,https://ui.adsabs.harvard.edu/search/q=UGC07399%20OR%20NGC%20%204288,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC07399,external morphology,Object-resolved ADS/SIMBAD bibliography route for UGC07399 / NGC  4288,,,,https://ui.adsabs.harvard.edu/search/q=UGC07399%20OR%20NGC%20%204288,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC07399,lopsidedness,Object-resolved ADS/SIMBAD bibliography route for UGC07399 / NGC  4288,,,,https://ui.adsabs.harvard.edu/search/q=UGC07399%20OR%20NGC%20%204288,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC07399,warp / PA twist,Object-resolved ADS/SIMBAD bibliography route for UGC07399 / NGC  4288,,,,https://ui.adsabs.harvard.edu/search/q=UGC07399%20OR%20NGC%20%204288,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC07524,A/R mismatch,Object-resolved ADS/SIMBAD bibliography route for UGC07524 / NGC  4395,,,,https://ui.adsabs.harvard.edu/search/q=UGC07524%20OR%20NGC%20%204395,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC07524,H I asymmetry,Object-resolved ADS/SIMBAD bibliography route for UGC07524 / NGC  4395,,,,https://ui.adsabs.harvard.edu/search/q=UGC07524%20OR%20NGC%20%204395,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC07524,SFE/depletion,Object-resolved ADS/SIMBAD bibliography route for UGC07524 / NGC  4395,,,,https://ui.adsabs.harvard.edu/search/q=UGC07524%20OR%20NGC%20%204395,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC07524,Vrot/sigma,Object-resolved ADS/SIMBAD bibliography route for UGC07524 / NGC  4395,,,,https://ui.adsabs.harvard.edu/search/q=UGC07524%20OR%20NGC%20%204395,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC07524,burstiness,Object-resolved ADS/SIMBAD bibliography route for UGC07524 / NGC  4395,,,,https://ui.adsabs.harvard.edu/search/q=UGC07524%20OR%20NGC%20%204395,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC07524,centroid offset,Object-resolved ADS/SIMBAD bibliography route for UGC07524 / NGC  4395,,,,https://ui.adsabs.harvard.edu/search/q=UGC07524%20OR%20NGC%20%204395,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
