galaxy_name,ra_deg,dec_deg,distance_mpc,stellar_mass_msun,effective_radius_kpc,lambda_R,V_over_sigma,ellipticity,fast_rotator_flag,fast_slow_class,T_type,KMAG_abs,source_reference,stellar_surface_density_msun_kpc2,S_K_proxy,mixed_support_proxy,flattening_support_proxy,bridge_response_proxy,bridge_response_class,response_label,claim_boundary,fixed_SK_coefficient
NGC3379,161.956665,12.58163,10.3,54336290609.374855,1.9879785017821843,0.157,0.152,0.104,1,F,-4.8,-23.8,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,2188198678.797831,1.0057594145718944,0.31808333333333333,0.10947368421052632,0.2930769230769231,slow/pressure-dominated bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3384,162.070404,12.6293,11.3,41984596819.98187,1.7727720763604098,0.407,0.456,0.065,1,F,-2.7,-23.52,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,2126200979.6708272,1.0506988150749956,0.497456043956044,0.06842105263157895,0.4957692307692308,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3400,162.68959,28.468929,24.7,8771825569.145498,2.0336275284612073,0.664,0.764,0.437,1,F,0.7,-21.82,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,337572682.14310133,1.1365949146463747,0.6619319727891158,0.46,0.6919230769230769,fast/mixed-support bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3412,162.722137,13.412142,11.0,17182643793.0443,1.6480377067194867,0.406,0.375,0.441,1,F,-2.0,-22.55,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1006875632.4812677,1.034559084827928,0.4848181818181818,0.4642105263157895,0.5042307692307693,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3414,162.817673,27.974968,24.5,64134245071.01458,2.8493155172218994,0.073,0.106,0.194,0,S,-2.0,-23.98,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1257271387.4983802,1.0028050658029206,0.06525226039783001,0.20421052631578948,0.23230769230769227,slow/pressure-dominated bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3457,163.702591,17.621157,20.1,9355995128.158998,1.3145300433952554,0.104,0.109,0.033,1,F,-5.0,-21.89,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,861725780.4849144,1.0029658518613682,0.28148602344454465,0.03473684210526316,0.1519230769230769,slow/pressure-dominated bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3458,164.006042,57.11697,30.9,29046244381.60826,1.720017788003475,0.461,0.438,0.231,1,F,-2.0,-23.12,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1562587126.5696688,1.046862932766272,0.5218769123783032,0.24315789473684213,0.5453846153846154,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3489,165.077454,13.901258,11.7,25768550330.267532,1.269873091472115,0.589,0.687,0.262,1,F,-1.2,-22.99,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,2543252484.2845325,1.1117483977951126,0.6166695317131001,0.27578947368421053,0.7515384615384615,fast/mixed-support bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3499,165.79628,56.221664,26.4,9270218849.24101,1.1147523222476197,0.318,0.323,0.139,1,F,0.0,-21.88,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1187280533.2899327,1.0257507007065605,0.43224263038548755,0.14631578947368423,0.3819230769230769,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3522,166.668549,20.085621,25.5,7639940688.171528,1.2650702398933038,0.058,0.08,0.361,0,S,-4.9,-21.67,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,759767723.7346189,1.001598722043913,0.051222222222222225,0.38,0.1996153846153846,slow/pressure-dominated bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3530,167.168411,57.23016,31.2,10353566731.599934,1.12131866911927,0.656,0.741,0.642,1,F,0.0,-22.0,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1310545226.3319898,1.1289554907081147,0.6556852383687536,0.6757894736842106,0.8584615384615384,fast/mixed-support bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3595,168.856461,47.447147,34.7,33658130270.755707,2.3763145855287893,0.51,0.456,0.507,1,F,-3.3,-23.28,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,948641787.4443154,1.0506988150749956,0.5489560439560439,0.5336842105263159,0.5976923076923077,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3599,168.862305,18.110369,19.8,12679145539.68894,2.2502960048158664,0.282,0.273,0.08,1,F,-2.0,-22.22,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,398502289.0314365,1.0184618304089752,0.4053362136684996,0.08421052631578949,0.21884615384615383,slow/pressure-dominated bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3605,169.19426,18.017141,20.1,8852990271.82134,1.6548952761971767,0.434,0.415,0.409,1,F,-4.5,-21.83,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,514480698.30849016,1.042167213070916,0.5049858657243816,0.4305263157894737,0.4607692307692307,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3607,169.227737,18.051809,22.2,129148684546.11896,4.187235943506184,0.209,0.283,0.185,1,F,-3.1,-24.74,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1172344504.5415895,1.0198257204052072,0.3706730319563523,0.19473684210526315,0.3342307692307693,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3608,169.245697,18.148531,22.3,47324930734.03795,3.190651140749056,0.043,0.054,0.19,0,S,-4.8,-23.65,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,739863282.2370505,1.0007287344730338,0.03687001897533207,0.2,0.1373076923076923,slow/pressure-dominated bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3610,169.605316,58.786247,20.8,49100960413.18377,1.5982245365520642,0.53,0.642,0.381,1,F,-4.2,-23.69,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,3059387803.2017,1.09821764691704,0.5822959805115713,0.4010526315789474,0.736923076923077,fast/mixed-support bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3613,169.650543,57.999924,28.3,83002273265.44135,3.6087840482214286,0.222,0.202,0.46,1,F,-4.7,-24.26,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1014351159.1712435,1.0101494938869198,0.3614159733777038,0.48421052631578954,0.37615384615384617,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3619,169.840088,57.757683,26.8,43963269908.61017,3.417505741778597,0.293,0.285,0.173,1,F,-0.9,-23.57,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,599089368.7818557,1.020104161348242,0.41303696498054476,0.18210526315789474,0.2896153846153846,slow/pressure-dominated bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3626,170.015808,18.356791,19.5,34283881631.795277,2.430015648025251,0.66,0.728,0.591,1,F,-1.0,-23.3,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,924042567.5229123,1.1247186314807807,0.6563888888888889,0.6221052631578947,0.8042307692307691,fast/mixed-support bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3630,170.070786,2.96417,25.0,30136303918.712746,1.5258592245341762,0.648,0.639,0.665,1,F,-1.5,-23.16,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,2060066232.9411242,1.0973424716103901,0.6409615619280049,0.7000000000000001,0.8642307692307692,fast/mixed-support bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3640,170.278549,3.234764,26.3,113524601735.12764,3.9403083351565917,0.377,0.37,0.191,1,F,-4.9,-24.6,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1163723230.5513196,1.0336585509731924,0.46952189781021897,0.20105263157894737,0.43730769230769234,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3641,170.286621,3.194489,25.9,9017579649.404112,1.1718559324481646,0.243,0.331,0.125,1,F,-4.9,-21.85,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1045109204.6066865,1.0270250727221804,0.39610555972952666,0.13157894736842105,0.32384615384615384,slow/pressure-dominated bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3648,170.631195,39.876972,31.9,27484635831.99006,2.0387554825079093,0.684,0.711,0.421,1,F,-2.0,-23.06,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1052397565.5164963,1.119267841046101,0.6666639392168323,0.4431578947368421,0.7888461538461538,fast/mixed-support bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3658,170.992706,38.562424,32.7,39363162854.51609,3.0208016618135987,0.546,0.462,0.243,1,F,-2.2,-23.45,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,686539762.6900889,1.0520085550982938,0.5678016415868674,0.2557894736842105,0.5046153846153847,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3665,171.181793,38.762791,33.1,152436857437.06018,4.959095281128638,0.41,0.463,0.216,1,F,-2.1,-24.92,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,986518453.2668016,1.052228349741633,0.4999419002050581,0.22736842105263158,0.476923076923077,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3674,171.61087,57.04829,33.4,32143264867.915268,1.8168577496756884,0.541,0.491,0.568,1,F,-1.9,-23.23,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1549773631.1900623,1.0585558558715737,0.5692927565392354,0.5978947368421053,0.7049999999999998,fast/mixed-support bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3694,172.225571,35.413857,35.2,14291900598.816486,1.7869694272606438,0.256,0.269,0.268,1,F,-5.0,-22.35,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,712321206.5358227,1.017929516223987,0.3915933806146572,0.28210526315789475,0.30999999999999994,slow/pressure-dominated bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3757,174.261765,58.415649,22.6,11887485138.296074,0.976523947437648,0.126,0.119,0.153,1,F,-2.0,-22.15,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1984012127.9188802,1.003534005402906,0.2949034852546917,0.16105263157894736,0.2846153846153846,slow/pressure-dominated bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3796,175.129776,60.298958,22.7,8934905982.244528,1.2635729381125855,0.171,0.164,0.361,0,S,0.0,-21.84,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,890654951.1743377,1.0067015446496543,0.1277680412371134,0.38,0.28346153846153854,slow/pressure-dominated bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3838,176.057205,57.948101,23.5,16714369046.832329,1.249229758289814,0.676,0.743,0.605,1,F,0.0,-22.52,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1704611744.531134,1.1296125441938045,0.6658829604130809,0.6368421052631579,0.8884615384615386,fast/mixed-support bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3941,178.230667,36.986378,11.9,27484635831.99006,1.449176958522483,0.468,0.439,0.251,1,F,-2.0,-23.06,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,2082894523.5170522,1.0470723470706311,0.5255218902015288,0.2642105263157895,0.5826923076923077,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3945,178.30719,60.67556,23.2,86914049889.36552,3.170023222812175,0.524,0.717,0.09,1,F,-1.2,-24.31,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1376528574.6066303,1.1211799587934133,0.5872766453115901,0.09473684210526316,0.6023076923076923,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC3998,179.484039,55.453564,13.7,35244389080.52428,1.3252414958947787,0.454,0.415,0.17,1,F,-2.1,-23.33,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,3193890823.2777967,1.042167213070916,0.5149858657243817,0.17894736842105266,0.5488461538461539,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC4026,179.85495,50.961689,13.2,26735603202.0892,1.3066172578788349,0.548,0.54,0.556,1,F,-1.8,-23.03,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,2492374725.119545,1.0704204781299729,0.5791948051948053,0.5852631578947369,0.7534615384615384,fast/mixed-support bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC4036,180.362045,61.895699,24.6,94425650852.13858,3.4396128755200595,0.685,0.818,0.555,1,F,-2.6,-24.4,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1270255215.3208356,1.1552324441427362,0.677483498349835,0.5842105263157895,0.8646153846153846,fast/mixed-support bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC4078,181.198456,10.595537,38.1,25768550330.267532,1.5363827929610825,0.523,0.575,0.561,1,F,-2.0,-22.99,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1737445735.883896,1.0794964103692055,0.5710238095238096,0.5905263157894738,0.7315384615384616,fast/mixed-support bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC4111,181.763031,43.065392,14.6,33349550677.62691,0.8509956000976525,0.619,0.72,0.582,1,F,-1.4,-23.27,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,7329181712.886301,1.122140811128443,0.6350813953488372,0.6126315789473684,0.8773076923076923,fast/mixed-support bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC4119,182.040176,10.37872,16.5,17992436846.686337,3.1846257552821395,0.701,0.895,0.598,1,F,-1.3,-22.6,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,282353589.0187544,1.1834325075812309,0.692188654353562,0.6294736842105263,0.7673076923076924,fast/mixed-support bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC4143,182.40036,42.534218,15.5,28516090674.09963,1.8446167887483558,0.538,0.504,0.39,1,F,-1.9,-23.1,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1333821779.396974,1.06160633004895,0.5695319148936171,0.41052631578947374,0.6446153846153846,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC4150,182.640228,30.401487,13.4,7500496055.407065,1.029625422586426,0.513,0.514,0.328,1,F,-2.1,-21.65,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1126034259.6744435,1.064000939849209,0.5583494055482167,0.3452631578947369,0.5957692307692308,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC4168,183.071808,13.205354,30.9,67156798921.551994,4.524107733276236,0.04,0.047,0.129,0,S,-4.8,-24.03,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,522208867.30824035,1.0005520975941233,0.03346704871060172,0.13578947368421054,0.07961538461538462,slow/pressure-dominated bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC4179,183.217087,1.299673,16.5,30696579639.382404,1.596093772428018,0.587,0.589,0.591,1,F,-1.9,-23.18,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1917755833.4403732,1.0832638182825087,0.6047020138451856,0.6221052631578947,0.7915384615384615,fast/mixed-support bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC4191,183.459915,7.200842,39.2,28516090674.09963,2.1820290385027907,0.107,0.105,0.269,0,S,-1.8,-23.1,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,953211046.9910467,1.0027524619765338,0.08200678733031674,0.28315789473684216,0.23615384615384616,slow/pressure-dominated bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC4203,183.770935,33.197243,14.7,39002279208.27112,2.1032543394175387,0.305,0.281,0.154,1,F,-2.7,-23.44,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1403222472.889296,1.0195491650724844,0.418307962529274,0.16210526315789475,0.38,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC4215,183.977142,6.401132,31.5,38644704163.18191,2.3114527101418343,0.553,0.516,0.702,1,F,-0.9,-23.43,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1151171670.2885592,1.0644848519354326,0.5786108179419525,0.7389473684210526,0.7211538461538461,fast/mixed-support bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC4233,184.282043,7.624434,33.9,58491126678.6735,2.5455061877261342,0.564,0.578,0.277,1,F,-2.0,-23.88,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1436685817.212145,1.0802971813348399,0.5918859315589353,0.2915789473684211,0.6588461538461539,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC4249,184.49765,5.59872,38.7,10164592841.668356,2.362030079578905,0.194,0.204,0.048,1,F,-1.3,-21.98,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,289960787.6829179,1.0103504342553626,0.34783056478405316,0.05052631578947369,0.13923076923076924,slow/pressure-dominated bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC4251,184.534607,28.175299,19.1,48650800102.297516,1.8055429595606947,0.584,0.637,0.508,1,F,-1.9,-23.68,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,2375168726.8183255,1.0967609128702571,0.6087379352474038,0.5347368421052632,0.7896153846153846,fast/mixed-support bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC4255,184.7341,4.785923,31.2,25768550330.267532,1.904272312218652,0.606,0.622,0.434,1,F,-1.9,-22.99,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1130972416.2029126,1.0924477104191304,0.6180431565967941,0.45684210526315794,0.7165384615384616,fast/mixed-support bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC4259,184.842468,5.376242,37.2,12333603623.596542,1.3999657110313108,0.237,0.231,0.553,1,F,-2.0,-22.19,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1001556193.9668723,1.0132524364638853,0.3747956945572705,0.5821052631578948,0.4111538461538461,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC4261,184.846924,5.82471,30.8,193682323738.8944,5.67708210635507,0.085,0.09,0.222,0,S,-4.8,-25.18,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,956444486.2954268,1.0020229538289032,0.06727064220183486,0.2336842105263158,0.20346153846153844,slow/pressure-dominated bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC4262,184.877426,14.877717,15.4,17992436846.686337,0.9399292823130526,0.309,0.297,0.117,1,F,-2.7,-22.6,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,3241303955.5724344,1.0218143177701122,0.4231969930609098,0.12315789473684212,0.4276923076923077,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC4264,184.899078,5.846804,37.5,26006983790.834778,2.5096070551285083,0.499,0.541,0.191,1,F,-1.1,-23.0,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,657201680.7315729,1.070672919242847,0.5548212199870215,0.20105263157894737,0.4869230769230769,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC4267,184.938675,12.798356,15.8,30696579639.382404,2.912269392221108,0.282,0.26,0.079,1,F,-2.7,-23.18,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,576032552.7674087,1.0167595585978033,0.4029047619047619,0.08315789473684211,0.23192307692307695,slow/pressure-dominated bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC4268,184.946762,5.28365,31.7,27232655176.080185,2.435755663879829,0.492,0.491,0.552,1,F,-0.3,-23.05,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,730537773.1362522,1.0585558558715737,0.5447927565392354,0.5810526315789475,0.578076923076923,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC4270,184.955978,5.463371,35.2,49100960413.18377,2.7676879464298034,0.406,0.378,0.543,1,F,-2.0,-23.69,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1020177812.3965349,1.0351048256094646,0.48529317851959364,0.5715789473684211,0.5307692307692308,intermediate bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC4278,185.02832,29.280619,15.6,54336290609.374855,2.3916578914807025,0.178,0.201,0.103,1,F,-4.8,-23.8,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1511861487.6054542,1.0100497512499076,0.33920815986677766,0.10842105263157895,0.2865384615384615,slow/pressure-dominated bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
NGC4281,185.089691,5.38643,24.4,65931049201.040504,2.588000078751562,0.651,0.757,0.535,1,F,-1.5,-24.01,ATLAS3D Cappellari et al. fast/slow rotator and parent early-type tables,1566684505.2560399,1.1342506336784652,0.6547544109277177,0.5631578947368422,0.8396153846153848,fast/mixed-support bridge proxy,mixed rotation/dispersion bridge proxy,"ATLAS3D mixed-support proxy only; not a disk BDVR activation, not A_gov_inferred, and not a per-galaxy tuned coefficient fit.",0.5
