object_name,label_family,priority_rank,priority_bin,target_role,resolver_status,canonical_main_id,ra_deg,dec_deg,route_count,identity_evidence_class,next_source_action
NGC5585,H I asymmetry,12,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  5585,214.95084999999997,56.72905000000001,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for NGC5585 (NGC  5585) to extract same-object H I asymmetry measurements with source provenance; identity routes alone remain non-promoting.
NGC5585,SFE/depletion,12,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  5585,214.95084999999997,56.72905000000001,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for NGC5585 (NGC  5585) to extract same-object SFE/depletion measurements with source provenance; identity routes alone remain non-promoting.
NGC5585,Vrot/sigma,12,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  5585,214.95084999999997,56.72905000000001,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for NGC5585 (NGC  5585) to extract same-object Vrot/sigma measurements with source provenance; identity routes alone remain non-promoting.
NGC5585,burstiness,12,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  5585,214.95084999999997,56.72905000000001,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for NGC5585 (NGC  5585) to extract same-object burstiness measurements with source provenance; identity routes alone remain non-promoting.
NGC5585,centroid offset,12,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  5585,214.95084999999997,56.72905000000001,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for NGC5585 (NGC  5585) to extract same-object centroid offset measurements with source provenance; identity routes alone remain non-promoting.
NGC5585,external morphology,12,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  5585,214.95084999999997,56.72905000000001,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for NGC5585 (NGC  5585) to extract same-object external morphology measurements with source provenance; identity routes alone remain non-promoting.
NGC5585,lopsidedness,12,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  5585,214.95084999999997,56.72905000000001,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for NGC5585 (NGC  5585) to extract same-object lopsidedness measurements with source provenance; identity routes alone remain non-promoting.
NGC5585,warp / PA twist,12,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  5585,214.95084999999997,56.72905000000001,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for NGC5585 (NGC  5585) to extract same-object warp / PA twist measurements with source provenance; identity routes alone remain non-promoting.
UGC00128,A/R mismatch,13,minimum_25_pool,primary_non_mature_acquisition,resolved,MCG+06-01-019,3.4620799999999994,35.99416999999999,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC00128 (MCG+06-01-019) to extract same-object A/R mismatch measurements with source provenance; identity routes alone remain non-promoting.
UGC00128,H I asymmetry,13,minimum_25_pool,primary_non_mature_acquisition,resolved,MCG+06-01-019,3.4620799999999994,35.99416999999999,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC00128 (MCG+06-01-019) to extract same-object H I asymmetry measurements with source provenance; identity routes alone remain non-promoting.
UGC00128,SFE/depletion,13,minimum_25_pool,primary_non_mature_acquisition,resolved,MCG+06-01-019,3.4620799999999994,35.99416999999999,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC00128 (MCG+06-01-019) to extract same-object SFE/depletion measurements with source provenance; identity routes alone remain non-promoting.
UGC00128,Vrot/sigma,13,minimum_25_pool,primary_non_mature_acquisition,resolved,MCG+06-01-019,3.4620799999999994,35.99416999999999,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC00128 (MCG+06-01-019) to extract same-object Vrot/sigma measurements with source provenance; identity routes alone remain non-promoting.
UGC00128,burstiness,13,minimum_25_pool,primary_non_mature_acquisition,resolved,MCG+06-01-019,3.4620799999999994,35.99416999999999,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC00128 (MCG+06-01-019) to extract same-object burstiness measurements with source provenance; identity routes alone remain non-promoting.
UGC00128,centroid offset,13,minimum_25_pool,primary_non_mature_acquisition,resolved,MCG+06-01-019,3.4620799999999994,35.99416999999999,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC00128 (MCG+06-01-019) to extract same-object centroid offset measurements with source provenance; identity routes alone remain non-promoting.
UGC00128,external morphology,13,minimum_25_pool,primary_non_mature_acquisition,resolved,MCG+06-01-019,3.4620799999999994,35.99416999999999,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC00128 (MCG+06-01-019) to extract same-object external morphology measurements with source provenance; identity routes alone remain non-promoting.
UGC00128,lopsidedness,13,minimum_25_pool,primary_non_mature_acquisition,resolved,MCG+06-01-019,3.4620799999999994,35.99416999999999,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC00128 (MCG+06-01-019) to extract same-object lopsidedness measurements with source provenance; identity routes alone remain non-promoting.
UGC00128,warp / PA twist,13,minimum_25_pool,primary_non_mature_acquisition,resolved,MCG+06-01-019,3.4620799999999994,35.99416999999999,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC00128 (MCG+06-01-019) to extract same-object warp / PA twist measurements with source provenance; identity routes alone remain non-promoting.
UGC00731,A/R mismatch,14,minimum_25_pool,primary_non_mature_acquisition,resolved,UGC   731,17.683249999999997,49.60219,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC00731 (UGC   731) to extract same-object A/R mismatch measurements with source provenance; identity routes alone remain non-promoting.
UGC00731,H I asymmetry,14,minimum_25_pool,primary_non_mature_acquisition,resolved,UGC   731,17.683249999999997,49.60219,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC00731 (UGC   731) to extract same-object H I asymmetry measurements with source provenance; identity routes alone remain non-promoting.
UGC00731,SFE/depletion,14,minimum_25_pool,primary_non_mature_acquisition,resolved,UGC   731,17.683249999999997,49.60219,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC00731 (UGC   731) to extract same-object SFE/depletion measurements with source provenance; identity routes alone remain non-promoting.
UGC00731,Vrot/sigma,14,minimum_25_pool,primary_non_mature_acquisition,resolved,UGC   731,17.683249999999997,49.60219,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC00731 (UGC   731) to extract same-object Vrot/sigma measurements with source provenance; identity routes alone remain non-promoting.
UGC00731,burstiness,14,minimum_25_pool,primary_non_mature_acquisition,resolved,UGC   731,17.683249999999997,49.60219,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC00731 (UGC   731) to extract same-object burstiness measurements with source provenance; identity routes alone remain non-promoting.
UGC00731,centroid offset,14,minimum_25_pool,primary_non_mature_acquisition,resolved,UGC   731,17.683249999999997,49.60219,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC00731 (UGC   731) to extract same-object centroid offset measurements with source provenance; identity routes alone remain non-promoting.
UGC00731,external morphology,14,minimum_25_pool,primary_non_mature_acquisition,resolved,UGC   731,17.683249999999997,49.60219,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC00731 (UGC   731) to extract same-object external morphology measurements with source provenance; identity routes alone remain non-promoting.
UGC00731,lopsidedness,14,minimum_25_pool,primary_non_mature_acquisition,resolved,UGC   731,17.683249999999997,49.60219,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC00731 (UGC   731) to extract same-object lopsidedness measurements with source provenance; identity routes alone remain non-promoting.
UGC00731,warp / PA twist,14,minimum_25_pool,primary_non_mature_acquisition,resolved,UGC   731,17.683249999999997,49.60219,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC00731 (UGC   731) to extract same-object warp / PA twist measurements with source provenance; identity routes alone remain non-promoting.
UGC01230,A/R mismatch,15,minimum_25_pool,primary_non_mature_acquisition,resolved,MCG+04-05-005,26.384379,25.521468,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC01230 (MCG+04-05-005) to extract same-object A/R mismatch measurements with source provenance; identity routes alone remain non-promoting.
UGC01230,H I asymmetry,15,minimum_25_pool,primary_non_mature_acquisition,resolved,MCG+04-05-005,26.384379,25.521468,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC01230 (MCG+04-05-005) to extract same-object H I asymmetry measurements with source provenance; identity routes alone remain non-promoting.
UGC01230,SFE/depletion,15,minimum_25_pool,primary_non_mature_acquisition,resolved,MCG+04-05-005,26.384379,25.521468,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC01230 (MCG+04-05-005) to extract same-object SFE/depletion measurements with source provenance; identity routes alone remain non-promoting.
UGC01230,Vrot/sigma,15,minimum_25_pool,primary_non_mature_acquisition,resolved,MCG+04-05-005,26.384379,25.521468,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC01230 (MCG+04-05-005) to extract same-object Vrot/sigma measurements with source provenance; identity routes alone remain non-promoting.
UGC01230,burstiness,15,minimum_25_pool,primary_non_mature_acquisition,resolved,MCG+04-05-005,26.384379,25.521468,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC01230 (MCG+04-05-005) to extract same-object burstiness measurements with source provenance; identity routes alone remain non-promoting.
UGC01230,centroid offset,15,minimum_25_pool,primary_non_mature_acquisition,resolved,MCG+04-05-005,26.384379,25.521468,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC01230 (MCG+04-05-005) to extract same-object centroid offset measurements with source provenance; identity routes alone remain non-promoting.
UGC01230,external morphology,15,minimum_25_pool,primary_non_mature_acquisition,resolved,MCG+04-05-005,26.384379,25.521468,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC01230 (MCG+04-05-005) to extract same-object external morphology measurements with source provenance; identity routes alone remain non-promoting.
UGC01230,lopsidedness,15,minimum_25_pool,primary_non_mature_acquisition,resolved,MCG+04-05-005,26.384379,25.521468,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC01230 (MCG+04-05-005) to extract same-object lopsidedness measurements with source provenance; identity routes alone remain non-promoting.
UGC01230,warp / PA twist,15,minimum_25_pool,primary_non_mature_acquisition,resolved,MCG+04-05-005,26.384379,25.521468,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC01230 (MCG+04-05-005) to extract same-object warp / PA twist measurements with source provenance; identity routes alone remain non-promoting.
UGC01281,A/R mismatch,16,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 503-26,27.382130000000004,32.58783,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC01281 (Z 503-26) to extract same-object A/R mismatch measurements with source provenance; identity routes alone remain non-promoting.
UGC01281,H I asymmetry,16,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 503-26,27.382130000000004,32.58783,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC01281 (Z 503-26) to extract same-object H I asymmetry measurements with source provenance; identity routes alone remain non-promoting.
UGC01281,SFE/depletion,16,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 503-26,27.382130000000004,32.58783,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC01281 (Z 503-26) to extract same-object SFE/depletion measurements with source provenance; identity routes alone remain non-promoting.
UGC01281,Vrot/sigma,16,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 503-26,27.382130000000004,32.58783,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC01281 (Z 503-26) to extract same-object Vrot/sigma measurements with source provenance; identity routes alone remain non-promoting.
UGC01281,burstiness,16,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 503-26,27.382130000000004,32.58783,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC01281 (Z 503-26) to extract same-object burstiness measurements with source provenance; identity routes alone remain non-promoting.
UGC01281,centroid offset,16,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 503-26,27.382130000000004,32.58783,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC01281 (Z 503-26) to extract same-object centroid offset measurements with source provenance; identity routes alone remain non-promoting.
UGC01281,external morphology,16,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 503-26,27.382130000000004,32.58783,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC01281 (Z 503-26) to extract same-object external morphology measurements with source provenance; identity routes alone remain non-promoting.
UGC01281,lopsidedness,16,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 503-26,27.382130000000004,32.58783,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC01281 (Z 503-26) to extract same-object lopsidedness measurements with source provenance; identity routes alone remain non-promoting.
UGC01281,warp / PA twist,16,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 503-26,27.382130000000004,32.58783,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC01281 (Z 503-26) to extract same-object warp / PA twist measurements with source provenance; identity routes alone remain non-promoting.
UGC04278,A/R mismatch,17,minimum_25_pool,primary_non_mature_acquisition,resolved,IC 2233,123.49545416666668,45.742149999999995,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC04278 (IC 2233) to extract same-object A/R mismatch measurements with source provenance; identity routes alone remain non-promoting.
UGC04278,H I asymmetry,17,minimum_25_pool,primary_non_mature_acquisition,resolved,IC 2233,123.49545416666668,45.742149999999995,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC04278 (IC 2233) to extract same-object H I asymmetry measurements with source provenance; identity routes alone remain non-promoting.
UGC04278,SFE/depletion,17,minimum_25_pool,primary_non_mature_acquisition,resolved,IC 2233,123.49545416666668,45.742149999999995,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC04278 (IC 2233) to extract same-object SFE/depletion measurements with source provenance; identity routes alone remain non-promoting.
UGC04278,Vrot/sigma,17,minimum_25_pool,primary_non_mature_acquisition,resolved,IC 2233,123.49545416666668,45.742149999999995,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC04278 (IC 2233) to extract same-object Vrot/sigma measurements with source provenance; identity routes alone remain non-promoting.
UGC04278,burstiness,17,minimum_25_pool,primary_non_mature_acquisition,resolved,IC 2233,123.49545416666668,45.742149999999995,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC04278 (IC 2233) to extract same-object burstiness measurements with source provenance; identity routes alone remain non-promoting.
UGC04278,centroid offset,17,minimum_25_pool,primary_non_mature_acquisition,resolved,IC 2233,123.49545416666668,45.742149999999995,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC04278 (IC 2233) to extract same-object centroid offset measurements with source provenance; identity routes alone remain non-promoting.
UGC04278,external morphology,17,minimum_25_pool,primary_non_mature_acquisition,resolved,IC 2233,123.49545416666668,45.742149999999995,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC04278 (IC 2233) to extract same-object external morphology measurements with source provenance; identity routes alone remain non-promoting.
UGC04278,lopsidedness,17,minimum_25_pool,primary_non_mature_acquisition,resolved,IC 2233,123.49545416666668,45.742149999999995,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC04278 (IC 2233) to extract same-object lopsidedness measurements with source provenance; identity routes alone remain non-promoting.
UGC04278,warp / PA twist,17,minimum_25_pool,primary_non_mature_acquisition,resolved,IC 2233,123.49545416666668,45.742149999999995,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC04278 (IC 2233) to extract same-object warp / PA twist measurements with source provenance; identity routes alone remain non-promoting.
UGC04499,A/R mismatch,18,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 263-63,129.42287083333332,51.65238333333334,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC04499 (Z 263-63) to extract same-object A/R mismatch measurements with source provenance; identity routes alone remain non-promoting.
UGC04499,H I asymmetry,18,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 263-63,129.42287083333332,51.65238333333334,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC04499 (Z 263-63) to extract same-object H I asymmetry measurements with source provenance; identity routes alone remain non-promoting.
UGC04499,SFE/depletion,18,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 263-63,129.42287083333332,51.65238333333334,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC04499 (Z 263-63) to extract same-object SFE/depletion measurements with source provenance; identity routes alone remain non-promoting.
UGC04499,Vrot/sigma,18,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 263-63,129.42287083333332,51.65238333333334,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC04499 (Z 263-63) to extract same-object Vrot/sigma measurements with source provenance; identity routes alone remain non-promoting.
UGC04499,burstiness,18,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 263-63,129.42287083333332,51.65238333333334,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC04499 (Z 263-63) to extract same-object burstiness measurements with source provenance; identity routes alone remain non-promoting.
UGC04499,centroid offset,18,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 263-63,129.42287083333332,51.65238333333334,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC04499 (Z 263-63) to extract same-object centroid offset measurements with source provenance; identity routes alone remain non-promoting.
UGC04499,external morphology,18,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 263-63,129.42287083333332,51.65238333333334,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC04499 (Z 263-63) to extract same-object external morphology measurements with source provenance; identity routes alone remain non-promoting.
UGC04499,lopsidedness,18,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 263-63,129.42287083333332,51.65238333333334,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC04499 (Z 263-63) to extract same-object lopsidedness measurements with source provenance; identity routes alone remain non-promoting.
UGC04499,warp / PA twist,18,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 263-63,129.42287083333332,51.65238333333334,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC04499 (Z 263-63) to extract same-object warp / PA twist measurements with source provenance; identity routes alone remain non-promoting.
UGC05005,A/R mismatch,19,minimum_25_pool,primary_non_mature_acquisition,resolved,UGC  5005,141.12249883333334,22.27472813888889,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC05005 (UGC  5005) to extract same-object A/R mismatch measurements with source provenance; identity routes alone remain non-promoting.
UGC05005,H I asymmetry,19,minimum_25_pool,primary_non_mature_acquisition,resolved,UGC  5005,141.12249883333334,22.27472813888889,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC05005 (UGC  5005) to extract same-object H I asymmetry measurements with source provenance; identity routes alone remain non-promoting.
UGC05005,SFE/depletion,19,minimum_25_pool,primary_non_mature_acquisition,resolved,UGC  5005,141.12249883333334,22.27472813888889,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC05005 (UGC  5005) to extract same-object SFE/depletion measurements with source provenance; identity routes alone remain non-promoting.
UGC05005,Vrot/sigma,19,minimum_25_pool,primary_non_mature_acquisition,resolved,UGC  5005,141.12249883333334,22.27472813888889,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC05005 (UGC  5005) to extract same-object Vrot/sigma measurements with source provenance; identity routes alone remain non-promoting.
UGC05005,burstiness,19,minimum_25_pool,primary_non_mature_acquisition,resolved,UGC  5005,141.12249883333334,22.27472813888889,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC05005 (UGC  5005) to extract same-object burstiness measurements with source provenance; identity routes alone remain non-promoting.
UGC05005,centroid offset,19,minimum_25_pool,primary_non_mature_acquisition,resolved,UGC  5005,141.12249883333334,22.27472813888889,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC05005 (UGC  5005) to extract same-object centroid offset measurements with source provenance; identity routes alone remain non-promoting.
UGC05005,external morphology,19,minimum_25_pool,primary_non_mature_acquisition,resolved,UGC  5005,141.12249883333334,22.27472813888889,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC05005 (UGC  5005) to extract same-object external morphology measurements with source provenance; identity routes alone remain non-promoting.
UGC05005,lopsidedness,19,minimum_25_pool,primary_non_mature_acquisition,resolved,UGC  5005,141.12249883333334,22.27472813888889,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC05005 (UGC  5005) to extract same-object lopsidedness measurements with source provenance; identity routes alone remain non-promoting.
UGC05005,warp / PA twist,19,minimum_25_pool,primary_non_mature_acquisition,resolved,UGC  5005,141.12249883333334,22.27472813888889,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC05005 (UGC  5005) to extract same-object warp / PA twist measurements with source provenance; identity routes alone remain non-promoting.
UGC05721,A/R mismatch,20,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  3274,158.07177242411,27.66865700729,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC05721 (NGC  3274) to extract same-object A/R mismatch measurements with source provenance; identity routes alone remain non-promoting.
UGC05721,H I asymmetry,20,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  3274,158.07177242411,27.66865700729,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC05721 (NGC  3274) to extract same-object H I asymmetry measurements with source provenance; identity routes alone remain non-promoting.
UGC05721,SFE/depletion,20,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  3274,158.07177242411,27.66865700729,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC05721 (NGC  3274) to extract same-object SFE/depletion measurements with source provenance; identity routes alone remain non-promoting.
UGC05721,Vrot/sigma,20,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  3274,158.07177242411,27.66865700729,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC05721 (NGC  3274) to extract same-object Vrot/sigma measurements with source provenance; identity routes alone remain non-promoting.
UGC05721,burstiness,20,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  3274,158.07177242411,27.66865700729,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC05721 (NGC  3274) to extract same-object burstiness measurements with source provenance; identity routes alone remain non-promoting.
UGC05721,centroid offset,20,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  3274,158.07177242411,27.66865700729,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC05721 (NGC  3274) to extract same-object centroid offset measurements with source provenance; identity routes alone remain non-promoting.
UGC05721,external morphology,20,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  3274,158.07177242411,27.66865700729,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC05721 (NGC  3274) to extract same-object external morphology measurements with source provenance; identity routes alone remain non-promoting.
UGC05721,lopsidedness,20,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  3274,158.07177242411,27.66865700729,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC05721 (NGC  3274) to extract same-object lopsidedness measurements with source provenance; identity routes alone remain non-promoting.
UGC05721,warp / PA twist,20,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  3274,158.07177242411,27.66865700729,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC05721 (NGC  3274) to extract same-object warp / PA twist measurements with source provenance; identity routes alone remain non-promoting.
UGC06446,A/R mismatch,21,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 268-36,171.66860698457,53.746670149799996,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC06446 (Z 268-36) to extract same-object A/R mismatch measurements with source provenance; identity routes alone remain non-promoting.
UGC06446,H I asymmetry,21,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 268-36,171.66860698457,53.746670149799996,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC06446 (Z 268-36) to extract same-object H I asymmetry measurements with source provenance; identity routes alone remain non-promoting.
UGC06446,SFE/depletion,21,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 268-36,171.66860698457,53.746670149799996,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC06446 (Z 268-36) to extract same-object SFE/depletion measurements with source provenance; identity routes alone remain non-promoting.
UGC06446,Vrot/sigma,21,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 268-36,171.66860698457,53.746670149799996,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC06446 (Z 268-36) to extract same-object Vrot/sigma measurements with source provenance; identity routes alone remain non-promoting.
UGC06446,burstiness,21,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 268-36,171.66860698457,53.746670149799996,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC06446 (Z 268-36) to extract same-object burstiness measurements with source provenance; identity routes alone remain non-promoting.
UGC06446,centroid offset,21,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 268-36,171.66860698457,53.746670149799996,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC06446 (Z 268-36) to extract same-object centroid offset measurements with source provenance; identity routes alone remain non-promoting.
UGC06446,external morphology,21,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 268-36,171.66860698457,53.746670149799996,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC06446 (Z 268-36) to extract same-object external morphology measurements with source provenance; identity routes alone remain non-promoting.
UGC06446,lopsidedness,21,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 268-36,171.66860698457,53.746670149799996,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC06446 (Z 268-36) to extract same-object lopsidedness measurements with source provenance; identity routes alone remain non-promoting.
UGC06446,warp / PA twist,21,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 268-36,171.66860698457,53.746670149799996,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC06446 (Z 268-36) to extract same-object warp / PA twist measurements with source provenance; identity routes alone remain non-promoting.
UGC06667,A/R mismatch,22,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 268-71,175.6096208333333,51.59800555555556,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC06667 (Z 268-71) to extract same-object A/R mismatch measurements with source provenance; identity routes alone remain non-promoting.
UGC06667,H I asymmetry,22,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 268-71,175.6096208333333,51.59800555555556,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC06667 (Z 268-71) to extract same-object H I asymmetry measurements with source provenance; identity routes alone remain non-promoting.
