object_name,context_family,measurement_name,measurement_value,measurement_units,source_field,source_reference_code,evidence_class,usable_as_direct_target_label,claim_boundary
UGC07399,geometry_context,inclination,55.0,deg,Inc,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC07399,source_reference_context,sparc_reference_code,"Sw09,Sw02",reference_code,Ref,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC07524,velocity_context,flat_velocity,79.5,km/s,Vflat,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC07524,velocity_context,flat_velocity_uncertainty,3.6,km/s,e_Vflat,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC07524,hi_extent_context,hi_radius,12.11,kpc,RHI,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC07524,disk_structure_context,disk_scale_length,3.46,kpc,Rdisk,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC07524,hi_extent_context,hi_radius_over_disk_scale,3.5,dimensionless,RHI_over_Rdisk,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC07524,geometry_context,inclination,46.0,deg,Inc,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC07524,source_reference_context,sparc_reference_code,"Sw09,Sw02",reference_code,Ref,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC07603,velocity_context,flat_velocity,61.6,km/s,Vflat,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC07603,velocity_context,flat_velocity_uncertainty,2.8,km/s,e_Vflat,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC07603,hi_extent_context,hi_radius,4.37,kpc,RHI,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC07603,disk_structure_context,disk_scale_length,0.53,kpc,Rdisk,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC07603,hi_extent_context,hi_radius_over_disk_scale,8.245283018867925,dimensionless,RHI_over_Rdisk,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC07603,geometry_context,inclination,78.0,deg,Inc,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
UGC07603,source_reference_context,sparc_reference_code,"Sw09,Sw02",reference_code,Ref,"Sw09,Sw02",same_object_sparc_table1_context_inventory,False,context/inventory scalar only; not a direct target dynamical label
